item_weight,item_fat_content,item_visibility,item_type,item_mrp,outlet_establishment_year,outlet_size,outlet_location_type,outlet_type,item_outlet_sales
6.865,1,0.013990601,14,127.6652,2004,2,1,1,2841.6345
16.5,2,0.066237025,2,183.1292,2004,2,1,1,6385.022
14.5,1,0.08976121,8,159.4604,2004,2,1,1,2376.906
19.35,2,0.01863822,13,110.2544,2009,1,2,2,1677.816
8.51,1,0.016176345,9,192.1478,2009,1,2,2,1937.478
6.65,1,0.08919639,3,147.0734,1998,1,2,0,296.9468
7.39,1,0.09278289,9,252.6066,1997,2,0,1,2259.0593
10.895,1,0.0358031,6,130.3284,1999,1,0,1,2504.7395
8.63,2,0.028271345,3,170.5422,2004,2,1,1,2069.3064
7.75,1,0.043238822,0,92.5436,1997,2,0,1,1701.7848
12.15,1,0.03795531,10,62.8826,1999,1,0,1,710.4086
18.25,1,0.08918608,5,194.3452,2009,1,2,2,4502.1396
19.85,1,0.044566657,4,88.5856,1999,1,0,1,703.0848
9.3,1,0.028638275,0,195.8136,2009,1,2,2,2138.5496
12.857645,2,0.057762302,6,237.3564,1985,1,2,3,2145.2075
5.98,0,0.0757112,7,55.6614,2002,1,1,1,331.5684
12.857645,1,0.027767576,0,82.1592,1985,2,0,0,412.796
7.02,1,0.0498654,4,82.925,1997,2,0,1,1165.15
7.72,1,0.052061483,6,76.7986,1999,1,0,1,1324.2762
5.925,2,0.09638705,4,45.6086,1987,0,2,1,356.8688
9.695,2,0.1281765,0,224.8404,1987,0,2,1,3600.6465
12.6,1,0.064110726,8,122.3414,1997,2,0,1,243.6828
15.6,2,0.035561346,13,112.1518,1999,1,0,1,1821.6288
16.7,2,0.11964796,6,180.9976,1999,1,0,1,4165.2446
18.0,2,0.23883188,6,88.2514,1998,1,2,0,88.5514
12.857645,2,0.07567634,5,190.4846,1985,1,2,3,8789.892
20.85,0,0.02141668,6,104.6306,2009,1,2,2,1149.8365
12.857645,1,0.024766803,9,151.0392,1985,1,2,3,3281.0625
18.7,4,0.07069173,5,230.201,1997,2,0,1,5742.525
12.857645,2,0.03069331,3,228.0352,1985,1,2,3,10306.584
18.85,1,0.055671584,0,133.3284,2007,1,1,1,263.6568
11.65,1,0.040507227,6,186.924,2004,2,1,1,2237.088
16.5,1,0.03562632,8,93.112,1987,0,2,1,932.12
15.6,1,0.1436889,2,128.1994,2009,1,2,2,2184.4897
12.3,2,0.106542885,6,173.2396,2002,1,1,1,3139.9128
12.857645,2,0.20866254,4,231.83,1985,2,0,0,466.06
10.65,1,0.024107056,6,56.6272,2007,1,1,1,447.4176
16.2,1,0.10405845,3,102.499,2007,1,1,1,2063.98
10.5,2,0.048403393,4,48.2376,2009,1,2,2,527.3136
12.857645,2,0.026391404,3,92.812,1985,1,2,3,2609.936
7.55,2,0.031007381,6,123.4072,2002,1,1,1,2082.6223
12.857645,1,0.1506724,3,104.728,1985,1,2,3,2450.144
13.35,2,0.14959863,13,179.466,1999,1,0,1,3775.086
16.0,1,0.077290356,6,44.5086,2007,1,1,1,713.7376
12.857645,2,0.07875865,13,103.0016,1985,2,0,0,202.4032
16.85,1,0.03635989,13,90.7488,1987,0,2,1,2263.72
8.185,1,0.04674707,6,49.9692,2007,1,1,1,837.5764
19.7,1,0.0,7,125.9362,1999,1,0,1,1635.8706
10.8,1,0.041865848,8,189.7214,1997,2,0,1,5841.0635
12.6,2,0.031713124,0,172.5764,2007,1,1,1,1030.6584
16.7,1,0.07044068,4,216.885,2009,1,2,2,6275.165
13.1,1,0.006087409,5,185.0898,2009,1,2,2,1870.898
14.85,2,0.035456464,6,162.2578,2007,1,1,1,3690.5293
12.857645,1,0.142108,6,150.3734,1985,2,0,0,296.9468
13.0,2,0.030064132,3,58.022,1987,0,2,1,898.83
12.1,1,0.029781364,14,146.9444,1997,2,0,1,1596.5884
11.3,1,0.056387853,0,245.4118,1987,0,2,1,6669.3184
10.0,1,0.03865361,6,245.4144,1987,0,2,1,7105.4175
20.6,1,0.08317241,0,121.0756,2002,1,1,1,1696.4584
11.5,2,0.020565921,4,86.054,2004,2,1,1,1384.864
11.8,0,0.008609602,8,114.8492,2007,1,1,1,1390.1904
8.895,1,0.121180706,2,177.037,1998,1,2,0,176.437
9.3,1,0.17470387,13,104.0964,2002,1,1,1,1788.3387
12.857645,2,0.12780039,5,177.037,1985,1,2,3,4587.362
19.1,1,0.29671365,9,171.8422,1998,1,2,0,1034.6532
17.85,1,0.018125948,8,94.9094,2007,1,1,1,761.6752
6.445,1,0.02985971,0,94.1436,2007,1,1,1,1418.154
12.65,1,0.11620316,10,53.5324,1998,1,2,0,415.4592
13.15,1,0.09264951,9,157.8604,2004,2,1,1,3803.0496
12.857645,1,0.08119704,1,121.7414,1985,2,0,0,365.5242
15.0,1,0.049070183,14,61.9168,2004,2,1,1,767.0016
11.65,1,0.13139479,0,151.9024,1987,0,2,1,1669.8264
20.1,2,0.0,5,152.2366,1998,1,2,0,151.1366
17.35,1,0.0,0,102.9016,1997,2,0,1,1922.8304
18.1,1,0.022526292,6,95.0094,2007,1,1,1,1713.7692
8.5,3,0.16383895,3,51.3324,1998,1,2,0,311.5944
14.1,1,0.11349714,0,56.1956,2002,1,1,1,1364.89
11.8,2,0.09418549,13,126.2704,2007,1,1,1,2002.7264
6.035,3,0.14113846,13,155.0998,1987,0,2,1,3691.1953
12.857645,1,0.16400614,13,113.2834,1985,2,0,0,575.917
12.5,1,0.17314115,9,168.4448,1998,1,2,0,170.4448
20.85,1,0.039555017,10,116.8808,2004,2,1,1,820.2656
14.0,2,0.037580878,5,162.6526,1999,1,0,1,4275.7676
17.25,1,0.035064317,4,92.412,1997,2,0,1,1304.968
11.5,1,0.017678007,8,129.2626,2002,1,1,1,1705.1138
6.675,1,0.04198664,13,93.2462,1999,1,0,1,1480.7393
5.8,1,0.13095582,4,90.3172,1997,2,0,1,1338.258
8.895,1,0.026492726,5,208.4954,2007,1,1,1,6251.862
7.67,1,0.18513095,9,32.9216,1999,1,0,1,588.5672
10.895,1,0.026934672,5,106.128,2002,1,1,1,319.584
8.21,1,0.0,7,148.2392,2002,1,1,1,1491.392
8.575,1,0.02386608,14,107.128,1987,0,2,1,958.752
7.75,1,0.043414958,0,93.1436,2009,1,2,2,1418.154
12.857645,1,0.030554947,7,41.877,1985,1,2,3,1125.202
12.857645,1,0.023463124,14,190.6846,1985,1,2,3,9554.23
12.35,2,0.033951826,10,197.2426,2007,1,1,1,2966.139
17.7,1,0.17422834,6,117.1834,1987,0,2,1,691.1004
8.52,1,0.027169589,14,151.0682,2009,1,2,2,1829.6184
18.2,1,0.1630653,8,43.3086,2004,2,1,1,758.3462
12.857645,1,0.058444176,14,73.0696,1985,2,0,0,223.7088
16.0,1,0.0570493,4,225.9404,2004,2,1,1,1350.2424
8.63,2,0.032960825,13,115.0518,1999,1,0,1,1366.2216
10.8,2,0.0,0,40.7138,2007,1,1,1,406.138
18.75,1,0.053025372,13,192.5504,2009,1,2,2,2109.2544
5.78,1,0.09630602,1,161.9552,1987,0,2,1,2111.9175
13.8,2,0.014762987,3,90.7172,2002,1,1,1,1338.258
17.75,2,0.06744663,0,184.724,1987,0,2,1,1677.816
11.5,2,0.04217367,5,194.682,2009,1,2,2,2316.984
11.8,0,0.008578539,8,117.6492,2002,1,1,1,1158.492
15.1,1,0.05615591,9,140.5496,2007,1,1,1,2681.8423
12.857645,1,0.3053054,6,116.6834,1985,2,0,0,460.7336
8.85,2,0.11257119,14,122.0388,1987,0,2,1,1609.9044
12.6,1,0.083221905,9,174.5054,2007,1,1,1,2626.581
13.8,2,0.064195134,6,75.8012,2004,2,1,1,1138.518
6.115,2,0.007055292,14,188.653,1999,1,0,1,3605.307
17.25,1,0.07070383,4,170.3764,1998,1,2,0,343.5528
12.857645,1,0.10294134,13,142.047,1985,1,2,3,2719.793
6.26,2,0.009887927,10,150.7366,2002,1,1,1,2418.1855
13.5,1,0.101231724,0,86.254,1998,1,2,0,173.108
19.6,1,0.06911295,9,90.1514,1998,1,2,0,442.757
12.857645,2,0.1388463,3,263.7884,1985,1,2,3,1324.942
11.5,1,0.1710506,13,126.3704,2004,2,1,1,3880.2825
14.65,1,0.0,7,54.9614,1999,1,0,1,552.614
8.89,1,0.005496816,5,102.8016,2009,1,2,2,1012.016
8.02,0,0.033259083,9,154.2972,1998,1,2,0,1090.5804
18.7,2,0.09209593,10,183.3292,2007,1,1,1,2006.7212
7.405,1,0.015295536,3,89.7146,1999,1,0,1,547.2876
5.98,1,0.043526597,6,148.4418,1987,0,2,1,2354.2688
12.857645,2,0.049435597,10,209.7586,1985,1,2,3,5487.5234
12.857645,1,0.027610699,13,149.5366,1985,2,0,0,604.5464
15.2,1,0.012141036,8,48.7034,2002,1,1,1,680.4476
12.1,1,0.029949818,14,146.3444,2007,1,1,1,3773.7544
12.857645,1,0.053939316,13,52.1008,1985,2,0,0,50.6008
9.285,2,0.0,13,161.5578,1997,2,0,1,4653.2764
12.857645,2,0.073541075,5,192.282,1985,2,0,0,386.164
8.155,1,0.19993588,10,188.453,1998,1,2,0,379.506
9.3,1,0.043033347,6,89.4172,1999,1,0,1,1159.8236
13.85,1,0.03457036,7,117.4492,1997,2,0,1,3243.7776
16.7,2,0.05473969,15,65.7168,2002,1,1,1,1086.5856
11.15,2,0.10547139,0,105.8648,1999,1,0,1,1973.4312
16.7,2,0.0426109,4,117.2782,2004,2,1,1,715.0692
17.0,1,0.12675832,9,124.5362,2009,1,2,2,1132.5258
7.365,1,0.042524833,6,228.372,1987,0,2,1,4527.44
16.5,1,0.07381379,3,207.2638,2004,2,1,1,5383.6587
13.8,1,0.097251624,4,245.7802,1998,1,2,0,245.6802
12.857645,1,0.014008751,4,171.3422,1985,2,0,0,862.211
18.7,1,0.02442574,14,52.9324,1998,1,2,0,51.9324
7.905,1,0.010012319,13,250.4408,1997,2,0,1,3004.0896
13.65,2,0.18445404,3,211.4902,1999,1,0,1,4035.4138
17.6,1,0.105042025,13,163.8868,1999,1,0,1,3111.9492
15.5,1,0.053589594,14,44.177,2009,1,2,2,173.108
17.25,2,0.12573458,2,41.748,2009,1,2,2,199.74
6.89,2,0.13670507,13,194.882,2002,1,1,1,4440.886
7.81,2,0.03412912,13,165.1158,2009,1,2,2,1838.2738
20.2,1,0.10031932,9,188.6898,2009,1,2,2,3367.6165
12.857645,1,0.033737272,14,56.6614,1985,1,2,3,607.8754
10.3,2,0.03056923,6,113.1176,1997,2,0,1,4695.2217
4.635,1,0.14086246,1,126.4994,2004,2,1,1,1670.4922
6.465,1,0.20839772,3,265.2884,1998,1,2,0,264.9884
12.857645,1,0.039751235,4,176.9028,1985,2,0,0,708.4112
6.61,2,0.0,13,186.4898,2002,1,1,1,2993.4368
12.857645,2,0.12741604,13,167.4816,1985,1,2,3,1006.6896
9.1,1,0.29143876,0,126.8362,1998,1,2,0,125.8362
5.15,2,0.06112617,10,122.5388,1987,0,2,1,371.5164
12.857645,2,0.056328718,13,63.9168,1985,1,2,3,1597.92
18.0,1,0.03901099,13,147.7418,1997,2,0,1,4119.97
10.1,1,0.09386236,9,115.9492,1998,1,2,0,231.6984
12.857645,1,0.015485016,6,185.6266,1985,1,2,3,4979.518
12.857645,2,0.033276066,10,153.8314,1985,1,2,3,3723.1536
8.21,1,0.010781158,7,149.9392,1999,1,0,1,1938.8096
7.81,1,0.067730084,14,242.6486,2009,1,2,2,2199.1375
12.15,1,0.018410515,5,252.1698,1997,2,0,1,2283.0283
19.35,2,0.08307982,6,80.3644,1998,1,2,0,157.1288
15.6,2,0.17624404,13,173.6764,1998,1,2,0,515.3292
7.365,1,0.16021655,13,93.512,1999,1,0,1,1677.816
9.5,2,0.048676323,15,187.7898,2004,2,1,1,2057.9878
12.857645,1,0.07010342,7,179.4344,1985,1,2,3,5888.335
5.73,1,0.04555668,14,85.3882,2009,1,2,2,1288.323
15.1,1,0.076193765,0,89.783,1999,1,0,1,2247.075
6.765,2,0.08718749,5,105.5306,1987,0,2,1,1567.959
14.85,2,0.03531185,6,160.9578,1999,1,0,1,4813.734
6.11,2,0.1030809,6,131.2968,1999,1,0,1,1957.452
20.1,1,0.075049326,4,110.4228,2007,1,1,1,1105.228
5.73,1,0.04546387,14,85.2882,2002,1,1,1,2061.317
12.857645,1,0.015944801,4,249.5092,1985,1,2,3,6474.2393
6.785,2,0.022974811,13,208.7928,1997,2,0,1,5890.9985
8.645,1,0.02162978,3,51.9982,2002,1,1,1,999.3658
12.857645,1,0.032516547,3,188.8214,1985,2,0,0,753.6856
15.6,1,0.08103643,0,112.3544,1987,0,2,1,2572.6511
7.76,0,0.05947261,13,98.77,2002,1,1,1,1298.31
9.195,2,0.0470814,5,51.1666,1987,0,2,1,1179.1318
9.8,1,0.047260404,0,102.8016,1999,1,0,1,1922.8304
18.25,0,0.14867358,5,197.2452,1998,1,2,0,195.7452
21.25,1,0.15601262,13,177.337,2009,1,2,2,2822.992
7.235,1,0.077011496,9,117.3492,2002,1,1,1,1506.0396
20.25,2,0.07614605,4,197.0794,2004,2,1,1,4681.906
12.857645,1,0.13583691,3,93.8094,1985,1,2,3,3237.1196
12.857645,1,0.030062225,8,154.3656,1985,1,2,3,2471.4497
18.0,1,0.008575615,0,80.2618,2009,1,2,2,644.4944
7.02,1,0.081096634,6,148.4734,1987,0,2,1,3563.3616
15.1,2,0.10006076,6,144.0786,2002,1,1,1,2600.6147
8.68,1,0.008834023,5,100.0384,2004,2,1,1,2266.3833
21.2,2,0.007069662,15,175.7738,2009,1,2,2,1911.5118
16.6,1,0.046161924,9,176.6344,1998,1,2,0,356.8688
12.15,1,0.079592735,8,37.3506,2002,1,1,1,645.1602
16.25,1,0.025776993,6,169.9474,1999,1,0,1,2863.6057
11.5,1,0.020960614,8,133.2942,1987,0,2,1,2649.884
12.857645,1,0.0,14,87.3882,1985,1,2,3,1374.2112
13.15,1,0.020715913,1,83.5566,1997,2,0,1,1268.349
5.465,2,0.048801675,0,132.1626,2007,1,1,1,1573.9512
14.15,1,0.0,3,253.7014,2002,1,1,1,5865.032
12.8,1,0.06960568,15,261.9252,2004,2,1,1,4984.1787
8.655,2,0.088373594,13,119.3756,2002,1,1,1,1454.1072
12.857645,2,0.035853058,5,176.8712,1985,1,2,3,3691.1953
9.3,2,0.01404119,13,199.1084,1999,1,0,1,396.8168
20.6,1,0.083473586,0,120.8756,2007,1,1,1,1211.756
12.857645,2,0.076434545,6,155.8946,1985,2,0,0,473.3838
19.7,4,0.08073703,0,197.011,1997,2,0,1,3338.987
14.5,2,0.0,6,169.6448,2004,2,1,1,2045.3376
10.0,1,0.08915253,8,147.7102,1997,2,0,1,437.4306
7.945,1,0.015863076,13,161.821,1987,0,2,1,2446.815
20.35,2,0.15130833,10,81.7276,1999,1,0,1,2030.69
15.85,2,0.121609725,0,60.222,2004,2,1,1,539.298
16.85,2,0.023135131,13,44.8428,1987,0,2,1,703.0848
11.5,1,0.017714096,8,132.9626,2009,1,2,2,1442.7886
11.1,3,0.0,0,156.4604,1999,1,0,1,2376.906
6.635,1,0.027069403,9,174.9396,1997,2,0,1,1744.396
7.81,2,0.055226754,3,123.1046,1997,2,0,1,871.5322
9.395,1,0.040124625,11,85.1908,2009,1,2,2,1342.2528
7.0,1,0.15137696,3,108.228,2004,2,1,1,1171.808
6.71,1,0.03558013,1,217.5166,2004,2,1,1,4572.049
15.75,1,0.16651379,4,38.0506,2009,1,2,2,265.6542
19.85,1,0.06478563,8,123.7704,2007,1,1,1,2503.408
9.5,1,0.085223444,7,189.2872,1999,1,0,1,6050.7905
15.6,1,0.14391541,2,127.5994,2007,1,1,1,2441.4885
12.857645,1,0.13227534,0,123.8388,1985,2,0,0,123.8388
13.35,2,0.14933816,13,178.666,2004,2,1,1,1797.66
11.1,1,0.044823438,13,174.2054,1997,2,0,1,1926.1594
15.0,2,0.02681843,0,219.7456,1987,0,2,1,3094.6384
14.8,2,0.04407225,1,109.057,2009,1,2,2,1428.141
19.1,2,0.025872152,6,145.7418,1997,2,0,1,882.8508
6.825,1,0.059835657,8,264.3226,2004,2,1,1,4229.1616
12.857645,1,0.13027716,9,228.001,1985,2,0,0,1148.505
17.35,2,0.027653795,3,88.0856,1999,1,0,1,1318.284
9.8,1,0.04714777,0,102.4016,1987,0,2,1,1720.4272
19.35,2,0.06288211,0,164.1184,2007,1,1,1,2807.0127
18.6,1,0.1522947,2,98.9358,1999,1,0,1,1508.037
7.27,0,0.0710645,14,114.4518,2004,2,1,1,1366.2216
12.6,2,0.041726943,6,122.0072,2009,1,2,2,1470.0864
12.857645,1,0.05512189,4,196.7768,1985,1,2,3,5912.304
12.65,1,0.04221112,9,108.6938,1997,2,0,1,1393.5194
12.857645,2,0.13250086,3,220.3798,1985,1,2,3,5289.115
17.5,1,0.015557426,6,184.7266,2004,2,1,1,2213.1191
8.06,1,0.021409914,2,229.7326,1999,1,0,1,6930.978
12.1,0,0.015497337,9,165.5526,2009,1,2,2,3453.5046
12.857645,1,0.06561281,9,62.351,1985,1,2,3,2150.534
17.2,2,0.012030747,3,166.6184,1999,1,0,1,1155.8289
12.857645,1,0.0756037,13,215.1218,1985,1,2,3,3205.827
5.94,2,0.029372366,1,186.7556,1997,2,0,1,3942.8677
16.7,3,0.070096515,4,217.885,1987,0,2,1,3894.93
7.39,1,0.12025824,11,141.547,2004,2,1,1,2290.352
20.7,2,0.07928148,0,100.1042,2004,2,1,1,892.8378
12.857645,1,0.09776873,9,142.4496,1985,2,0,0,564.5984
12.857645,2,0.10478617,13,172.2764,1985,1,2,3,1545.9875
18.2,2,0.043626606,0,241.4196,1998,1,2,0,482.0392
20.2,2,0.11783933,0,195.211,2009,1,2,2,2356.932
12.857645,1,0.08985845,9,84.5882,1985,1,2,3,2061.317
12.857645,2,0.18500899,6,42.3796,1985,2,0,0,123.8388
17.75,2,0.15670131,4,240.7538,1987,0,2,1,4566.722
8.71,2,0.0,4,43.5744,2007,1,1,1,498.0184
18.85,2,0.13908768,13,251.7724,2007,1,1,1,3020.0688
20.75,1,0.08924379,2,192.0478,2004,2,1,1,4649.9473
12.5,2,0.07372112,3,85.6198,2004,2,1,1,610.5386
5.325,2,0.13868,4,53.7298,1997,2,0,1,862.8768
12.857645,1,0.24026825,13,156.463,1985,2,0,0,312.926
16.75,1,0.0,6,255.3988,1997,2,0,1,4625.9785
16.0,1,0.040911824,13,141.2496,1987,0,2,1,3387.5903
13.35,2,0.14997485,13,179.766,2009,1,2,2,5932.278
11.8,2,0.026072873,10,99.8674,2007,1,1,1,1018.674
10.65,2,0.08548276,13,231.4668,2009,1,2,2,3225.1353
12.1,0,0.015521768,9,165.8526,2007,1,1,1,3124.5994
9.395,1,0.09910184,13,105.828,2004,2,1,1,1704.448
19.6,1,0.025281802,8,152.0024,2004,2,1,1,2884.2456
14.1,1,0.12567593,6,86.9198,1987,0,2,1,1133.8574
12.857645,1,0.07204818,2,177.937,1985,1,2,3,6881.043
16.5,2,0.06826392,3,104.799,2002,1,1,1,1238.388
14.3,2,0.109144084,6,88.2856,1998,1,2,0,175.7712
7.51,1,0.017425785,6,227.901,2004,2,1,1,459.402
17.25,3,0.035118833,4,93.412,1999,1,0,1,932.12
5.785,2,0.05406657,6,87.0856,2009,1,2,2,1406.1696
13.65,2,0.012823829,13,55.5588,2007,1,1,1,916.1408
6.26,4,0.009883257,10,149.8366,1999,1,0,1,1964.7758
12.857645,2,0.041754585,13,53.464,1985,1,2,3,1597.92
19.7,1,0.112036236,13,174.937,1998,1,2,0,882.185
19.7,2,0.16161063,3,255.2014,2007,1,1,1,3570.0195
13.65,2,0.078909166,4,186.724,1999,1,0,1,4474.176
20.1,1,0.07776977,8,63.0536,2009,1,2,2,980.0576
12.6,2,0.021951612,6,250.9092,1987,0,2,1,4731.175
20.85,1,0.097770005,15,222.8746,1999,1,0,1,3589.9937
12.857645,1,0.0948171,7,77.9012,1985,2,0,0,75.9012
15.6,1,0.06672613,11,185.8924,1997,2,0,1,3516.7556
5.98,1,0.04380926,6,146.8418,2007,1,1,1,1765.7017
12.857645,2,0.0,12,184.3582,1985,2,0,0,185.7582
16.35,1,0.032671448,10,165.4842,2009,1,2,2,1492.0577
14.15,1,0.09537822,14,170.5106,1997,2,0,1,2395.5483
12.1,1,0.0,14,145.1444,1987,0,2,1,3338.3213
9.895,1,0.06018893,9,233.0642,2002,1,1,1,6041.469
8.51,1,0.016135763,9,195.6478,1999,1,0,1,4262.4517
17.0,0,0.12622018,9,126.7362,2004,2,1,1,1258.362
12.857645,2,0.024286378,6,194.711,1985,1,2,3,5892.33
9.0,1,0.06535071,13,175.437,1999,1,0,1,3175.866
5.11,1,0.035071954,9,163.221,2007,1,1,1,2773.057
19.5,2,0.030742083,3,85.554,1999,1,0,1,1211.756
9.195,1,0.015949002,0,84.1592,2007,1,1,1,1238.388
16.7,2,0.038496166,13,147.5102,1987,0,2,1,5540.7876
19.0,1,0.017746827,8,210.8244,1999,1,0,1,2540.6929
12.3,1,0.11127459,0,35.0874,1997,2,0,1,458.7362
12.857645,1,0.06527229,5,256.1646,1985,1,2,3,3349.64
14.15,1,0.18347259,14,82.0276,2004,2,1,1,1624.552
12.857645,1,0.08918772,9,128.9678,1985,2,0,0,254.3356
10.395,1,0.030281544,0,116.3176,2009,1,2,2,1259.6936
17.0,1,0.21130668,9,125.1362,1998,1,2,0,251.6724
15.85,2,0.061190963,10,47.1744,1999,1,0,1,996.0368
10.195,1,0.10730768,13,149.8076,1987,0,2,1,2217.114
12.857645,1,0.067441724,4,57.4272,1985,2,0,0,111.8544
6.57,1,0.06633872,7,261.4278,2009,1,2,2,4165.2446
8.43,1,0.0,14,195.3768,2007,1,1,1,1576.6144
7.39,1,0.12052492,11,142.247,2002,1,1,1,2433.499
16.0,0,0.06119221,15,224.1404,2007,1,1,1,4725.8486
13.1,1,0.075056545,4,76.0354,1999,1,0,1,601.8832
12.857645,1,0.017556796,8,129.9626,1985,1,2,3,3410.2275
13.5,4,0.12907745,15,95.2068,2002,1,1,1,583.2408
20.6,2,0.047896393,6,185.8556,1987,0,2,1,1689.8004
15.2,1,0.021240491,3,216.9824,1999,1,0,1,4804.4126
12.857645,1,0.031743705,4,179.1344,1985,1,2,3,1605.9095
5.88,1,0.003612411,7,154.1998,2007,1,1,1,3537.3955
6.03,1,0.022796178,4,178.1028,2009,1,2,2,1416.8224
12.857645,2,0.1332795,10,112.6202,1985,2,0,0,675.1212
18.85,1,0.016132591,8,130.2626,1999,1,0,1,3016.7397
7.68,1,0.15242954,8,85.5224,1987,0,2,1,1278.336
15.35,1,0.03534849,9,124.673,2007,1,1,1,2093.941
13.1,1,0.020903192,4,119.2782,1999,1,0,1,3098.6333
10.1,1,0.054853376,8,198.6084,2009,1,2,2,2182.4924
12.857645,2,0.10697117,10,44.7744,1985,2,0,0,135.8232
12.65,1,0.035482563,0,231.401,2002,1,1,1,2526.711
14.6,2,0.04292307,6,109.8254,1987,0,2,1,1627.881
11.1,2,0.036174286,5,176.0712,2009,1,2,2,1581.9408
12.857645,2,0.033597372,10,197.2426,1985,1,2,3,3163.8816
8.63,2,0.028320655,3,172.5422,1999,1,0,1,2241.7485
9.6,1,0.0,9,163.9184,2004,2,1,1,4293.0786
19.6,1,0.056744065,14,55.6614,1998,1,2,0,165.7842
19.35,2,0.039990313,14,165.0868,1999,1,0,1,982.7208
14.0,1,0.030155225,6,214.7192,2002,1,1,1,3020.0688
12.15,1,0.06254155,15,34.3532,2009,1,2,2,251.6724
8.195,1,0.03140344,0,93.8462,1997,2,0,1,647.8234
8.325,1,0.029845243,6,41.6138,2002,1,1,1,284.2966
7.475,1,0.14912562,6,241.6854,2009,1,2,2,6042.135
12.857645,2,0.17038272,5,45.2718,1985,2,0,0,47.2718
6.385,1,0.083768524,7,109.8596,1987,0,2,1,3235.788
12.857645,2,0.116793685,13,41.0112,1985,2,0,0,42.6112
18.5,2,0.062205113,5,148.3418,1987,0,2,1,1765.7017
11.5,1,0.0463847,13,118.9124,2007,1,1,1,1540.6613
7.93,1,0.07142565,8,45.9086,2009,1,2,2,1070.6064
12.857645,0,0.033929132,14,154.3972,1985,2,0,0,311.5944
13.65,1,0.036033638,13,183.7924,2002,1,1,1,2591.2937
12.35,2,0.15833747,10,157.9946,1987,0,2,1,3313.6865
14.0,1,0.030140981,6,216.0192,1999,1,0,1,2588.6304
9.6,1,0.02451522,8,189.2214,1999,1,0,1,3956.8494
14.0,2,0.10512557,5,143.2812,2004,2,1,1,3277.0676
8.89,1,0.00547348,5,100.5016,2004,2,1,1,1315.6208
16.85,2,0.1333854,13,109.8544,1998,1,2,0,223.7088
12.857645,1,0.047098175,9,75.5354,1985,2,0,0,150.4708
7.05,2,0.055548005,1,225.3088,2004,2,1,1,5816.4287
17.1,1,0.1286142,6,111.6886,1999,1,0,1,1556.6404
12.857645,1,0.04755157,3,249.1092,1985,1,2,3,8217.304
19.7,0,0.06687976,13,174.437,1987,0,2,1,1587.933
16.1,2,0.16037907,5,33.6558,2009,1,2,2,203.7348
11.3,2,0.054861393,10,96.9094,2007,1,1,1,952.094
6.035,0,0.14154248,13,153.1998,2002,1,1,1,1537.998
17.6,2,0.05339764,15,46.706,2009,1,2,2,699.09
6.675,0,0.021710275,9,34.9874,2002,1,1,1,247.0118
15.5,2,0.075688034,0,262.9568,1987,0,2,1,1845.5977
9.395,1,0.045340277,13,85.025,1999,1,0,1,2080.625
16.1,0,0.10014946,6,78.4328,1987,0,2,1,1158.492
15.0,2,0.16234858,3,185.9266,2007,1,1,1,4610.665
9.6,1,0.03634154,6,142.9154,1999,1,0,1,3261.7542
14.1,1,0.08792067,4,228.5668,1987,0,2,1,1151.834
11.5,2,0.04208775,5,192.682,2002,1,1,1,3861.64
12.1,1,0.016921926,7,178.366,2007,1,1,1,4314.384
7.42,1,0.020423548,13,249.0092,1999,1,0,1,2988.1104
15.1,1,0.17383313,13,196.511,2002,1,1,1,4713.864
12.857645,2,0.25615224,12,151.005,1985,2,0,0,149.805
9.285,2,0.021002641,13,161.1578,2004,2,1,1,4011.445
7.855,2,0.0,4,220.1482,2009,1,2,2,4600.012
12.857645,2,0.09178014,5,182.5266,1985,1,2,3,6454.931
12.85,1,0.03322017,6,196.6768,1997,2,0,1,2759.0752
13.8,1,0.14123493,4,263.7884,1987,0,2,1,5564.7563
15.0,1,0.19899856,13,226.5694,1998,1,2,0,913.4776
10.8,1,0.049709626,6,246.8144,2004,2,1,1,2450.144
14.3,2,0.06515329,6,88.4856,1987,0,2,1,1406.1696
9.8,2,0.015087112,10,250.1408,2004,2,1,1,4005.453
11.5,2,0.037782945,13,106.6254,2007,1,1,1,325.5762
9.21,1,0.008782561,6,119.8414,2002,1,1,1,1340.2554
12.857645,1,0.14272812,8,95.141,1985,1,2,3,2510.066
10.0,1,0.07349383,8,118.344,1999,1,0,1,1797.66
18.5,1,0.025907416,10,87.7172,2007,1,1,1,802.9548
20.6,2,0.046281,13,177.4344,2007,1,1,1,1962.7784
9.3,1,0.044624064,9,245.4802,1987,0,2,1,3193.8425
11.395,1,0.009898492,8,48.8034,2002,1,1,1,777.6544
11.8,1,0.18968989,14,184.3924,1998,1,2,0,370.1848
8.01,1,0.07018913,7,37.9532,1987,0,2,1,826.9236
15.0,1,0.119374946,13,229.3694,2009,1,2,2,5024.127
13.35,1,0.06521531,0,93.4804,2009,1,2,2,1102.5648
12.857645,2,0.095635064,10,130.7942,1985,1,2,3,3047.3667
12.857645,2,0.21610753,13,86.8514,1985,2,0,0,354.2056
10.5,1,0.048009083,7,157.0946,2004,2,1,1,2209.1245
21.25,1,0.019533098,13,120.4756,2007,1,1,1,1938.8096
17.0,2,0.026568875,3,142.047,1997,2,0,1,3149.234
9.3,1,0.111127965,1,63.1826,1987,0,2,1,2002.0605
